course_id,subject_area,course_title,avg_gpa,pct_A,pct_B,pct_C,pct_D,pct_F,dfw_rate,total_letter_grades,total_all_grades,total_dfw,total_A,total_B,total_C,total_D,total_F
PUB AFF 60,PUB AFF,Using Data to Learn about Society: Introduction to Empirical Research and Statistics,3.534,69.66,21.35,6.18,1.12,1.69,2.9,712,724,21,496,152,44,8,12
PUB AFF 70,PUB AFF,"Information, Evidence, and Persuasion",3.69,80.41,15.67,2.47,0.21,1.24,1.44,485,487,7,390,76,12,1,6
PUB AFF 80,PUB AFF,How Social Environments Shape Human Development,3.88,93.27,5.33,1.02,0.0,0.38,0.37,788,813,3,735,42,8,0,3
PUB AFF M109,PUB AFF,Introduction to Cities and Planning,3.818,88.01,11.18,0.61,0.0,0.2,0.2,492,496,1,433,55,3,0,1
PUB AFF M117D,PUB AFF,Data Analysis for Educational Equity and Improvement,3.984,100.0,0.0,0.0,0.0,0.0,0.0,37,37,0,37,0,0,0,0
PUB AFF M124,PUB AFF,Child Welfare Policy in America,3.751,76.19,22.22,1.59,0.0,0.0,0.0,63,63,0,48,14,1,0,0
PUB AFF M125,PUB AFF,Creating Safe and Welcoming Schools,3.86,90.31,8.14,1.55,0.0,0.0,0.0,258,263,0,233,21,4,0,0
PUB AFF M129XP,PUB AFF,Intergenerational Communication across Lifespan,3.481,64.86,24.32,8.11,2.7,0.0,2.7,37,37,1,24,9,3,1,0
PUB AFF M130,PUB AFF,"Biomedical, Social, and Policy Frontiers in Human Aging",3.592,78.05,13.82,5.69,0.0,2.44,2.34,123,128,3,96,17,7,0,3
PUB AFF M131,PUB AFF,Diversity in Aging: Roles of Gender and Ethnicity,3.882,95.56,4.44,0.0,0.0,0.0,0.0,45,46,0,43,2,0,0,0
PUB AFF M153,PUB AFF,Parking and City,3.481,60.29,30.88,7.35,0.0,1.47,1.47,68,68,1,41,21,5,0,1
PUB AFF M157,PUB AFF,Built Environment and Health,3.969,96.88,3.12,0.0,0.0,0.0,0.0,32,32,0,31,1,0,0,0
PUB AFF M159,PUB AFF,Politics of Water,3.479,62.41,31.21,4.96,0.0,1.42,1.42,141,141,2,88,44,7,0,2
PUB AFF M160,PUB AFF,Urban Sustainability,3.961,96.05,3.95,0.0,0.0,0.0,0.0,76,76,0,73,3,0,0,0
PUB AFF M161,PUB AFF,Environmental Justice through Multiple Lenses,3.958,97.83,1.45,0.72,0.0,0.0,0.0,138,141,0,135,2,1,0,0
PUB AFF M165,PUB AFF,"Advanced Technology: Public Policy, Regulation, and Law",3.888,93.97,6.03,0.0,0.0,0.0,0.0,116,116,0,109,7,0,0,0
PUB AFF M191P,PUB AFF,Variable Topics Seminar: Public Policy,3.896,93.63,5.1,0.64,0.0,0.64,0.63,157,158,1,147,8,1,0,1
PUB HLT 10,PUB HLT,Introduction to Public Health,3.668,70.59,26.47,2.94,0.0,0.0,0.0,34,50,0,24,9,1,0,0
PUB HLT 200A,PUB HLT,Foundations in Public Health,3.787,85.73,11.51,2.75,0.0,0.0,0.0,1416,1442,0,1214,163,39,0,0
PUB HLT 200B,PUB HLT,Foundations in Public Health,3.918,94.29,5.11,0.07,0.0,0.53,0.53,1507,1521,8,1421,77,1,0,8
PUB HLT 401,PUB HLT,Public Health as Profession,3.793,84.16,14.85,0.99,0.0,0.0,0.0,202,470,0,170,30,2,0,0
PUB HLT 50A,PUB HLT,Introduction to Public Health I,3.717,77.87,19.95,1.64,0.27,0.27,0.55,366,366,2,285,73,6,1,1
PUB HLT 50B,PUB HLT,Introduction to Public Health II,3.819,86.83,11.74,1.42,0.0,0.0,0.35,281,282,1,244,33,4,0,0
PUB HLT C150,PUB HLT,Fundamentals of Public Health,3.86,89.37,9.33,0.89,0.35,0.06,0.41,1694,1698,7,1514,158,15,6,1
PUB HLT C188,PUB HLT,Special Courses in Public Health,3.948,93.94,6.06,0.0,0.0,0.0,0.0,33,35,0,31,2,0,0,0
PUB HLT C201,PUB HLT,Fundamentals of Public Health,3.884,94.32,4.73,0.32,0.0,0.63,0.62,634,641,4,598,30,2,0,4
PUB HLT M106,PUB HLT,Health in Chicano/Latino Population,3.865,95.28,1.57,0.79,0.0,2.36,2.36,127,127,3,121,2,1,0,3
PUB HLT M160B,PUB HLT,Health Outreach and Education for At-Risk Populations,4.0,100.0,0.0,0.0,0.0,0.0,0.0,34,34,0,34,0,0,0,0
PUB PLC 201,PUB PLC,Principles of Microeconomic Theory I,3.604,65.29,32.8,1.91,0.0,0.0,0.0,314,316,0,205,103,6,0,0
PUB PLC 202,PUB PLC,American Political Institutions and Processes,3.564,63.69,33.44,1.91,0.0,0.96,0.93,314,323,3,200,105,6,0,3
PUB PLC 203,PUB PLC,Statistical Methods of Policy Analysis I,3.204,44.31,35.63,19.16,0.0,0.9,0.89,334,338,3,148,119,64,0,3
PUB PLC 204,PUB PLC,Principles of Microeconomic Theory II,3.625,70.45,26.95,2.27,0.0,0.32,0.32,308,314,1,217,83,7,0,1
PUB PLC 205,PUB PLC,Qualitative Methods for Policy Analysis,3.711,78.57,19.64,0.0,0.0,1.79,1.72,56,58,1,44,11,0,0,1
PUB PLC 208,PUB PLC,Statistical Methods of Policy Analysis II,3.591,65.51,31.33,3.16,0.0,0.0,0.0,316,323,0,207,99,10,0,0
PUB PLC 210,PUB PLC,Methods of Policy Analysis,3.82,88.62,9.54,1.23,0.0,0.62,0.61,325,329,2,288,31,4,0,2
PUB PLC 224A,PUB PLC,Introduction to Geographic Information Systems,3.87,92.13,5.62,1.12,0.0,1.12,1.12,89,89,1,82,5,1,0,1
PUB PLC 234A,PUB PLC,Voting Rights Policy and Law I,3.897,94.74,2.63,2.63,0.0,0.0,0.0,38,41,0,36,1,1,0,0
PUB PLC 252,PUB PLC,Today's Los Angeles and Institutions and Leaders that Make It Work,3.676,73.75,25.0,1.25,0.0,0.0,0.0,80,82,0,59,20,1,0,0
PUB PLC 274,PUB PLC,Social Media and Public Policy,3.838,90.14,9.86,0.0,0.0,0.0,0.0,71,71,0,64,7,0,0,0
PUB PLC 291A,PUB PLC,Public Policy Variable Topics Seminar,3.837,88.0,11.14,0.57,0.0,0.29,0.28,700,712,2,616,78,4,0,2
PUB PLC 298C,PUB PLC,Applied Policy Project III,3.734,80.0,18.24,1.76,0.0,0.0,0.0,340,340,0,272,62,6,0,0
PUB PLC 298D,PUB PLC,Applied Policy Project IV,3.931,95.8,3.85,0.35,0.0,0.0,0.0,286,286,0,274,11,1,0,0
PUB PLC C275,PUB PLC,"Advanced Technology: Public Policy, Regulation, and Law",3.828,89.89,8.99,0.0,0.0,1.12,1.12,89,89,1,80,8,0,0,1
PUB PLC C291B,PUB PLC,Variable Topics Seminar: Public Policy,3.789,84.06,13.41,1.81,0.0,0.72,0.71,276,280,2,232,37,5,0,2
PUB PLC C291G,PUB PLC,Special Topics in Global Studies and Public Policy,3.833,88.62,10.57,0.0,0.0,0.81,0.8,123,125,1,109,13,0,0,1
PUB PLC M227,PUB PLC,"Politics, Power, and Philanthropy",3.882,97.73,0.0,0.0,0.0,2.27,2.22,44,45,1,43,0,0,0,1
QNT SCI 402,QNT SCI,Quantum Information,3.635,71.43,25.4,3.17,0.0,0.0,0.0,63,64,0,45,16,2,0,0
QNT SCI 403,QNT SCI,Theory of Quantum Devices,3.69,80.0,10.0,10.0,0.0,0.0,0.0,60,60,0,48,6,6,0,0
QNT SCI 410,QNT SCI,Quantum Optics Laboratory,3.653,72.41,24.14,3.45,0.0,0.0,0.0,58,59,0,42,14,2,0,0
QNT SCI 411,QNT SCI,Ensemble Quantum Computing Laboratory,3.717,74.14,22.41,3.45,0.0,0.0,0.0,58,59,0,43,13,2,0,0
QNT SCI 412,QNT SCI,Solid State Quantum Computing Laboratory,3.816,86.21,13.79,0.0,0.0,0.0,0.0,58,58,0,50,8,0,0,0
QNT SCI M205,QNT SCI,Quantum Programming,3.445,51.72,48.28,0.0,0.0,0.0,0.0,58,59,0,30,28,0,0,0
RELIGN 101,RELIGN,History of Study of Religion,3.678,79.17,15.83,4.17,0.0,0.83,0.78,120,128,1,95,19,5,0,1
RELIGN 11,RELIGN,Religion in Los Angeles,3.681,77.97,18.26,2.61,0.0,1.16,1.34,345,372,5,269,63,9,0,4
RELIGN 110,RELIGN,Religion and Violence,3.703,83.22,12.08,2.68,0.67,1.34,1.92,149,156,3,124,18,4,1,2
RELIGN 113,RELIGN,In Search of Meaning: From Holy Texts to Hollywood,3.559,57.69,39.74,2.56,0.0,0.0,0.0,78,84,0,45,31,2,0,0
RELIGN 150,RELIGN,"Women, Gender, and Religion",3.725,84.72,12.5,1.39,0.0,1.39,1.18,72,85,1,61,9,1,0,1
RELIGN 160,RELIGN,"Religion, Film, and Media",3.61,77.27,19.32,0.0,1.14,2.27,3.09,88,97,3,68,17,0,1,2
RELIGN 177,RELIGN,Variable Topics in Religion,3.664,76.82,19.09,3.64,0.0,0.45,0.85,220,235,2,169,42,8,0,1
RELIGN 191,RELIGN,Variable Topics Research Seminars: Study of Religion,3.606,67.74,29.03,3.23,0.0,0.0,0.0,31,36,0,21,9,1,0,0
RELIGN 55,RELIGN,Spirit of Medicine,3.672,80.85,14.89,2.13,0.0,2.13,2.05,141,146,3,114,21,3,0,3
RELIGN M10,RELIGN,Introduction to Judaism,3.479,61.54,30.77,5.77,1.92,0.0,1.85,52,54,1,32,16,3,1,0
RELIGN M115,RELIGN,Islam and Other Religions,3.55,70.0,24.0,2.0,2.0,2.0,5.66,50,53,3,35,12,1,1,1
RELIGN M132,RELIGN,Ancient Egyptian Religion,3.605,79.38,10.82,5.15,1.55,3.09,5.31,194,226,12,154,21,10,3,6
RELIGN M142C,RELIGN,History of Religion in U.S.,3.46,69.31,16.83,9.9,2.97,0.99,4.55,101,110,5,70,17,10,3,1
RELIGN M175,RELIGN,Topics in Philosophy of Religion,3.688,89.58,4.17,2.08,0.0,4.17,5.17,48,58,3,43,2,1,0,2
RELIGN M186A,RELIGN,History of Early Christians,3.453,69.66,19.1,6.74,2.25,2.25,4.17,89,96,4,62,17,6,2,2
RELIGN M186C,RELIGN,Jesus of Nazareth in Historical Research,3.662,73.21,21.43,5.36,0.0,0.0,3.17,56,63,2,41,12,3,0,0
RELIGN M20,RELIGN,Introduction to Islam,3.591,78.38,12.35,4.51,2.14,2.61,4.98,421,462,23,330,52,19,9,11
RELIGN M40,RELIGN,Christianities East and West,3.432,61.65,32.33,2.26,0.75,3.01,4.08,133,147,6,82,43,3,1,4
RELIGN M50,RELIGN,"Origins of Judaism, Christianity, and Islam",3.151,45.45,32.73,14.55,5.45,1.82,7.14,110,112,8,50,36,16,6,2
RELIGN M60D,RELIGN,Religion in Classical India: Introduction,3.856,97.22,2.78,0.0,0.0,0.0,0.0,36,38,0,35,1,0,0,0
RELIGN M70,RELIGN,"Demons, Fear, and Uncanny in Ancient World",3.761,77.97,18.64,3.39,0.0,0.0,0.0,59,63,0,46,11,2,0,0
RES PRC 194B,RES PRC,Research Seminar: Writing Research Proposals and Graduate Applications,3.917,95.0,2.5,2.5,0.0,0.0,0.0,40,40,0,38,1,1,0,0
RUSSN 1,RUSSN,Elementary Russian,3.715,84.83,11.24,2.25,0.56,1.12,2.45,178,204,5,151,20,4,1,2
RUSSN 100A,RUSSN,Literacy in Russian,3.859,91.3,7.25,1.45,0.0,0.0,0.0,69,71,0,63,5,1,0,0
RUSSN 100B,RUSSN,Literacy in Russian,3.796,88.89,9.26,0.0,1.85,0.0,5.17,54,58,3,48,5,0,1,0
RUSSN 119,RUSSN,Golden Age and Great Realists,3.945,96.55,3.45,0.0,0.0,0.0,0.0,58,60,0,56,2,0,0,0
RUSSN 120,RUSSN,Literature and Revolution,3.349,58.49,28.3,9.43,0.0,3.77,4.76,53,63,3,31,15,5,0,2
RUSSN 2,RUSSN,Elementary Russian,3.888,94.05,3.57,2.38,0.0,0.0,0.0,84,92,0,79,3,2,0,0
RUSSN 25,RUSSN,Great Russian Novel,3.33,63.74,20.88,7.69,3.3,4.4,7.45,91,94,7,58,19,7,3,4
RUSSN 3,RUSSN,Elementary Russian,3.759,83.91,11.49,4.6,0.0,0.0,1.05,87,95,1,73,10,4,0,0
RUSSN 31,RUSSN,Introduction to Russian Film,3.822,89.69,7.17,1.79,0.0,1.35,1.32,223,228,3,200,16,4,0,3
RUSSN 90A,RUSSN,Introduction to Russian Civilization,3.752,84.72,10.96,2.66,1.0,0.66,1.54,301,325,5,255,33,8,3,2
RUSSN 90B,RUSSN,Russian Civilization in 20th Century,3.961,98.54,0.73,0.0,0.0,0.73,0.68,137,147,1,135,1,0,0,1
RUSSN C124C,RUSSN,Studies in Russian Literature: Chekhov,3.651,80.77,16.67,0.0,1.28,1.28,2.38,78,84,2,63,13,0,1,1
RUSSN C124D,RUSSN,Studies in Russian Literature: Dostoevsky,3.368,48.39,41.94,9.68,0.0,0.0,2.56,31,39,1,15,13,3,0,0
RUSSN C124N,RUSSN,Studies in Russian Literature: Nabokov,3.74,97.14,0.0,0.0,0.0,2.86,2.5,35,40,1,34,0,0,0,1
RUSSN C124T,RUSSN,Studies in Russian Literature: Tolstoy,3.967,99.21,0.0,0.0,0.79,0.0,0.77,126,130,1,125,0,0,1,0
RUSSN M118,RUSSN,"History of Russia, Origins to Rise of Muscovy",3.157,60.0,10.0,20.0,6.67,3.33,10.0,30,30,3,18,3,6,2,1
RUSSN M127,RUSSN,Women in Russian Literature,3.71,85.71,12.24,0.0,0.0,2.04,1.92,49,52,1,42,6,0,0,1
S ASIAN 110A,S ASIAN,Elementary Sanskrit,3.632,77.42,16.13,6.45,0.0,0.0,0.0,31,47,0,24,5,2,0,0
S ASIAN 155,S ASIAN,Topics in South Asian Cinema and Literature,3.995,100.0,0.0,0.0,0.0,0.0,0.0,121,126,0,121,0,0,0,0
S ASIAN M60,S ASIAN,Religion in Classical India: Introduction,3.805,90.15,9.09,0.76,0.0,0.0,0.0,132,151,0,119,12,1,0,0
SCAND 11,SCAND,Elementary Norwegian,3.879,88.24,8.82,2.94,0.0,0.0,0.0,34,36,0,30,3,1,0,0
SCAND 134,SCAND,Scandinavian Mythology,3.319,53.62,30.43,13.04,0.0,2.9,5.26,69,76,4,37,21,9,0,2
SCAND 138,SCAND,Vikings,3.158,50.83,27.5,15.0,5.0,1.67,5.84,120,154,9,61,33,18,6,2
SCAND 141C,SCAND,Short Story in Scandinavia,3.895,96.05,0.0,2.63,0.0,1.32,2.56,76,78,2,73,0,2,0,1
SCAND 143C,SCAND,Scandinavian Crime Literature,3.981,99.06,0.0,0.94,0.0,0.0,0.0,106,109,0,105,0,1,0,0
SCAND 147A,SCAND,Hans Christian Andersen,3.258,55.26,23.68,18.42,0.0,2.63,2.17,38,46,1,21,9,7,0,1
SCAND 165B,SCAND,Vikings on Film,3.592,68.63,25.49,5.88,0.0,0.0,0.0,51,57,0,35,13,3,0,0
SCAND 172A,SCAND,Nordic Folk and Fairy Tales,3.437,56.67,36.67,3.33,3.33,0.0,2.56,30,39,1,17,11,1,1,0
SCAND 40,SCAND,"Heroic Journey in Northern Myth, Legend, and Epic",3.445,61.31,28.85,7.21,1.64,0.98,3.48,305,316,11,187,88,22,5,3
SCAND 40W,SCAND,"Heroic Journey in Northern Myth, Legend, and Epic",3.701,74.67,24.0,1.33,0.0,0.0,0.0,75,79,0,56,18,1,0,0
SCAND 50,SCAND,Introduction to Scandinavian Literatures and Cultures,3.943,96.44,2.62,0.19,0.75,0.0,0.74,534,541,4,515,14,1,4,0
SCAND 50W,SCAND,Introduction to Scandinavian Literatures and Cultures,3.907,95.84,2.77,0.23,0.0,1.15,1.37,433,439,6,415,12,1,0,5
SCAND 60,SCAND,Introduction to Nordic Cinema,3.89,94.44,3.44,0.79,0.0,1.32,1.3,378,386,5,357,13,3,0,5
SCAND C133A,SCAND,Saga,3.6,77.5,17.5,2.5,0.0,2.5,2.44,40,41,1,31,7,1,0,1
SCAND C155,SCAND,Modern Breakthrough,3.971,97.06,2.94,0.0,0.0,0.0,0.0,34,37,0,33,1,0,0,0
SCAND C166A,SCAND,Ingmar Bergman,3.992,100.0,0.0,0.0,0.0,0.0,0.0,75,76,0,75,0,0,0,0
SCAND C180,SCAND,Literature and Scandinavian Society,3.665,82.35,7.84,5.88,1.96,1.96,3.64,153,165,6,126,12,9,3,3
SCI EDU 100XP,SCI EDU,Classroom Practices in High School Science,3.97,97.7,2.3,0.0,0.0,0.0,0.0,87,87,0,85,2,0,0,0
SEASIAN 135,SEASIAN,Religion and Society in Southeast Asia,3.663,71.13,26.8,2.06,0.0,0.0,0.0,97,100,0,69,26,2,0,0
SEASIAN 50,SEASIAN,Southeast Asian Societies and Cultures,3.717,81.82,15.51,1.6,0.0,1.07,1.03,187,194,2,153,29,3,0,2
SEASIAN 70,SEASIAN,Modern Southeast Asian Literature,3.915,92.59,7.41,0.0,0.0,0.0,0.0,135,137,0,125,10,0,0,0
SEASIAN C120,SEASIAN,"Ghosts, Spirits, and Witches: Supernatural in Southeast Asia",3.874,92.74,7.26,0.0,0.0,0.0,0.0,124,129,0,115,9,0,0,0
SEASIAN C150,SEASIAN,Indigenous Peoples of Southeast Asia,3.751,74.42,25.58,0.0,0.0,0.0,0.0,43,45,0,32,11,0,0,0
SEASIAN M20,SEASIAN,Visible Language: Study of Writing,3.635,80.39,11.76,4.9,0.98,1.96,2.75,102,109,3,82,12,5,1,2
SLAVC 87,SLAVC,Languages of Los Angeles,3.974,98.7,0.0,1.3,0.0,0.0,0.0,77,78,0,76,0,1,0,0
SLAVC 90,SLAVC,Introduction to Slavic Civilization,3.265,48.94,38.3,10.64,1.42,0.71,2.99,141,167,5,69,54,15,2,1
SLAVC M20,SLAVC,Visible Language: Study of Writing,3.79,84.69,13.27,0.0,1.02,1.02,2.8,98,107,3,83,13,0,1,1
SLAVC M40,SLAVC,Christianities East and West,3.51,64.04,30.34,5.62,0.0,0.0,0.0,89,97,0,57,27,5,0,0
SOC GEN 102,SOC GEN,Societal and Medical Issues in Human Genetics,3.884,92.8,6.2,0.54,0.0,0.46,0.46,1291,1299,6,1198,80,7,0,6
SOC GEN 105A,SOC GEN,Ways of Knowing in Life and Human Sciences,3.913,95.29,4.26,0.34,0.11,0.0,0.11,892,894,1,850,38,3,1,0
SOC GEN 105B,SOC GEN,Problems of Identity at Biology/Society Interface,3.919,94.25,5.18,0.35,0.12,0.12,0.23,869,870,2,819,45,3,1,1
SOC GEN 108,SOC GEN,"Human Biology, Genetics, and Society",3.961,97.92,1.04,1.04,0.0,0.0,0.0,289,289,0,283,3,3,0,0
SOC GEN 125,SOC GEN,"Critical Study of Health, Sickness, and Healing in Global Perspective",3.884,93.88,6.12,0.0,0.0,0.0,0.0,49,51,0,46,3,0,0,0
SOC GEN 131,SOC GEN,"Data, Artificial Intelligence, and Algorithms in the Biosciences",3.814,86.92,10.28,1.87,0.0,0.93,0.93,107,107,1,93,11,2,0,1
SOC GEN 141,SOC GEN,Nature versus Nurture: Genes and Environment,3.942,94.92,5.08,0.0,0.0,0.0,0.0,118,118,0,112,6,0,0,0
SOC GEN 150XP,SOC GEN,"Science, Mass Incarceration, and Accountability",3.994,100.0,0.0,0.0,0.0,0.0,0.0,107,107,0,107,0,0,0,0
SOC GEN 163,SOC GEN,"Science and Popular Movements: Controversy, Conflict, and Collaboration",3.95,96.15,3.85,0.0,0.0,0.0,0.0,52,52,0,50,2,0,0,0
SOC GEN 164,SOC GEN,Ethics in Health and Research,3.865,91.12,6.95,1.16,0.0,0.77,0.76,259,264,2,236,18,3,0,2
SOC GEN 180,SOC GEN,Special Courses in Society and Genetics,3.963,97.73,1.63,0.47,0.0,0.17,0.17,1716,1746,3,1677,28,8,0,3
SOC GEN 187A,SOC GEN,Group Research,4.0,100.0,0.0,0.0,0.0,0.0,0.0,34,34,0,34,0,0,0,0
SOC GEN 188,SOC GEN,Special Courses in Society and Genetics,3.897,94.59,5.41,0.0,0.0,0.0,0.0,37,38,0,35,2,0,0,0
SOC GEN 191S,SOC GEN,Capstone Seminar: Society and Genetics,3.92,98.55,0.0,0.0,0.0,1.45,1.45,69,69,1,68,0,0,0,1
SOC GEN 195CE,SOC GEN,Community and Corporate Internships in Society and Genetics,3.972,98.78,1.22,0.0,0.0,0.0,0.0,329,330,0,325,4,0,0,0
SOC GEN 196,SOC GEN,Research Apprenticeship in Society and Genetics,3.998,100.0,0.0,0.0,0.0,0.0,0.0,162,169,0,162,0,0,0,0
SOC GEN 199,SOC GEN,Directed Research in Society and Genetics,3.996,99.64,0.36,0.0,0.0,0.0,0.0,279,279,0,278,1,0,0,0
SOC GEN 5,SOC GEN,Integrative Approaches to Human Biology and Society,3.622,72.11,22.61,4.29,0.17,0.83,1.06,1212,1222,13,874,274,52,2,10
SOC GEN 85,SOC GEN,"Critical Study of Health, Sickness, and Healing in Global Perspective",3.788,84.21,14.04,1.75,0.0,0.0,0.0,57,57,0,48,8,1,0,0
SOC GEN 89,SOC GEN,Honors Seminars,4.0,100.0,0.0,0.0,0.0,0.0,0.0,76,78,0,76,0,0,0,0
SOC GEN M133,SOC GEN,Environmental Sociology,3.684,81.25,12.5,6.25,0.0,0.0,0.0,32,32,0,26,4,2,0,0
SOC GEN M136,SOC GEN,Eating Society: Science and Politics of Food from Individual to Planetary Health,3.749,80.72,16.87,1.2,1.2,0.0,1.2,83,83,1,67,14,1,1,0
SOC GEN M143,SOC GEN,Amazon in Anthropocene,3.895,92.5,7.5,0.0,0.0,0.0,0.0,80,81,0,74,6,0,0,0
SOC GEN M144,SOC GEN,Stress and Society: Biology and Inequality,3.946,96.6,2.55,0.43,0.0,0.43,0.42,235,239,1,227,6,1,0,1
SOC SC 400A,SOC SC,Social Science Research and Perspectives,3.938,98.98,1.02,0.0,0.0,0.0,0.0,98,99,0,97,1,0,0,0
SOC SC 401,SOC SC,Qualitative Social Science Research Methods,3.959,95.95,4.05,0.0,0.0,0.0,0.0,74,74,0,71,3,0,0,0
SOC SC 402,SOC SC,Quantitative Data Analysis in Social Science,3.741,78.95,19.74,1.32,0.0,0.0,0.0,76,78,0,60,15,1,0,0
SOC SC 403,SOC SC,Quantitative Evidence and Analysis in Social Sciences,3.723,74.29,22.86,2.86,0.0,0.0,0.0,35,35,0,26,8,1,0,0
SOC SC 410,SOC SC,Engaged Social Science,3.917,95.87,4.13,0.0,0.0,0.0,0.0,121,121,0,116,5,0,0,0
SOC SC 420,SOC SC,Research Design and Analysis,3.912,94.21,4.96,0.83,0.0,0.0,0.0,121,125,0,114,6,1,0,0
SOC SC 430A,SOC SC,"Community-Based Research, Part 1",3.955,97.3,1.35,1.35,0.0,0.0,0.0,74,74,0,72,1,1,0,0
SOC SC 430B,SOC SC,"Community-Based Research, Part 2",3.871,90.22,7.61,2.17,0.0,0.0,0.0,92,92,0,83,7,2,0,0
SOC WLF 151,SOC WLF,Child Welfare Policy in America,3.673,80.0,13.33,6.67,0.0,0.0,0.0,30,30,0,24,4,2,0,0
SOC WLF 195,SOC WLF,Community Internships in Social Welfare,4.0,100.0,0.0,0.0,0.0,0.0,0.0,290,290,0,290,0,0,0,0
SOC WLF 202A,SOC WLF,Dynamics of Human Behavior,3.915,93.1,6.9,0.0,0.0,0.0,0.0,348,355,0,324,24,0,0,0
SOC WLF 202B,SOC WLF,Dynamics of Human Behavior,3.985,98.71,1.29,0.0,0.0,0.0,0.0,233,239,0,230,3,0,0,0
SOC WLF 203A,SOC WLF,Integrative Seminar,3.973,97.96,2.04,0.0,0.0,0.0,0.0,49,49,0,48,1,0,0,0
SOC WLF 203C,SOC WLF,Integrative Seminar,3.973,98.1,1.9,0.0,0.0,0.0,0.0,211,217,0,207,4,0,0,0
SOC WLF 210A,SOC WLF,Foundations of Social Work Practice I,3.976,99.51,0.49,0.0,0.0,0.0,0.0,410,410,0,408,2,0,0,0
SOC WLF 210B,SOC WLF,Foundations of Social Work Practice II,3.932,96.2,3.29,0.51,0.0,0.0,0.0,395,396,0,380,13,2,0,0
SOC WLF 210C,SOC WLF,Foundations of Social Work Practice III,3.846,88.92,10.54,0.54,0.0,0.0,0.0,370,374,0,329,39,2,0,0
SOC WLF 211A,SOC WLF,Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare I,3.942,97.46,2.54,0.0,0.0,0.0,0.0,393,395,0,383,10,0,0,0
SOC WLF 211B,SOC WLF,Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare II,3.934,96.42,3.58,0.0,0.0,0.0,0.0,447,450,0,431,16,0,0,0
SOC WLF 213A,SOC WLF,Social Welfare Research Methods,3.967,98.53,1.47,0.0,0.0,0.0,0.0,407,413,0,401,6,0,0,0
SOC WLF 213B,SOC WLF,Applied Statistics in Social Welfare,3.893,92.33,7.43,0.25,0.0,0.0,0.0,404,404,0,373,30,1,0,0
SOC WLF 214A,SOC WLF,Foundations of Social Welfare Policy,3.98,99.25,0.75,0.0,0.0,0.0,0.0,398,399,0,395,3,0,0,0
SOC WLF 214B,SOC WLF,Leadership for Social Change,3.959,99.48,0.52,0.0,0.0,0.0,0.0,192,193,0,191,1,0,0,0
SOC WLF 231A,SOC WLF,Family Systems Interventions,3.784,83.4,16.21,0.4,0.0,0.0,0.0,253,256,0,211,41,1,0,0
SOC WLF 231E,SOC WLF,Advanced Social Welfare Practice: School Social Work,3.933,95.3,4.7,0.0,0.0,0.0,0.0,149,151,0,142,7,0,0,0
SOC WLF 231F,SOC WLF,Advanced Social Welfare Practice: Cognitive-Behavioral Theories and Methods,3.969,98.06,1.94,0.0,0.0,0.0,0.0,103,103,0,101,2,0,0,0
SOC WLF 231G,SOC WLF,Advanced Social Work Practice: Substance Abuse Intervention,3.94,98.08,1.92,0.0,0.0,0.0,0.0,52,52,0,51,1,0,0,0
SOC WLF 231J,SOC WLF,Advanced Social Work Practice: Child Welfare,3.964,95.74,4.26,0.0,0.0,0.0,0.0,47,47,0,45,2,0,0,0
SOC WLF 231K,SOC WLF,Advanced Social Work Practice: Mental Health,3.837,89.44,9.32,1.24,0.0,0.0,0.0,161,169,0,144,15,2,0,0
SOC WLF 231M,SOC WLF,Advanced Social Work Practice: Health,3.889,94.59,5.41,0.0,0.0,0.0,0.0,37,39,0,35,2,0,0,0
SOC WLF 231N,SOC WLF,Early Childhood Mental Health,3.909,94.29,5.71,0.0,0.0,0.0,0.0,35,36,0,33,2,0,0,0
SOC WLF 231P,SOC WLF,Advanced Social Welfare Practice: Gerontology,3.896,93.88,6.12,0.0,0.0,0.0,0.0,49,49,0,46,3,0,0,0
SOC WLF 231S,SOC WLF,Child and Adolescent Trauma,3.98,98.02,1.98,0.0,0.0,0.0,0.0,101,107,0,99,2,0,0,0
SOC WLF 232,SOC WLF,Prevention and Promotion in Health and Mental Health,3.913,93.3,5.74,0.96,0.0,0.0,0.0,209,210,0,195,12,2,0,0
SOC WLF 241I,SOC WLF,Advanced Social Welfare Practice: Grant Writing,3.921,94.44,5.56,0.0,0.0,0.0,0.0,90,90,0,85,5,0,0,0
SOC WLF 241J,SOC WLF,Advanced Social Welfare Practice: Community Practice,3.897,93.33,6.67,0.0,0.0,0.0,0.0,75,77,0,70,5,0,0,0
SOC WLF 242,SOC WLF,"Resilience, Risk, and Thriving among Children and Families",3.941,95.96,4.04,0.0,0.0,0.0,0.0,198,200,0,190,8,0,0,0
SOC WLF 251A,SOC WLF,Advanced Social Welfare Practice: Domestic and Sexual Violence,3.935,97.06,2.94,0.0,0.0,0.0,0.0,102,102,0,99,3,0,0,0
SOC WLF 252,SOC WLF,Theories and Practices of Social Justice,4.0,100.0,0.0,0.0,0.0,0.0,0.0,79,79,0,79,0,0,0,0
SOC WLF 270,SOC WLF,Being Leader and Effective Exercise of Leadership: Ontological/Phenomenological Model,3.722,87.5,6.25,3.12,0.0,3.12,0.74,32,136,1,28,2,1,0,1
